lylty_card_nbr,lifestage,premium_customer,total_sales,total_units,transactions,avg_spend_per_txn,last_purchase,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score,cluster
168004,MIDAGE SINGLES/COUPLES,Mainstream,43.2,12,6,7.2,2019-06-05,25,6,43.2,4,5,5,455,2
168005,OLDER FAMILIES,Budget,83,20,10,8.3,2019-06-22,8,10,83,5,5,5,555,1
168006,YOUNG FAMILIES,Mainstream,56.2,16,8,7.025,2019-05-07,54,8,56.2,4,5,5,455,1
168007,YOUNG FAMILIES,Mainstream,44.8,14,7,6.3999999999999995,2019-04-21,70,7,44.8,3,5,5,355,2
168008,OLDER SINGLES/COUPLES,Budget,50,14,7,7.142857142857143,2019-02-16,134,7,50,2,5,5,255,1
168009,OLDER SINGLES/COUPLES,Mainstream,23.8,8,4,5.95,2019-03-27,95,4,23.8,3,4,3,343,2
168010,YOUNG SINGLES/COUPLES,Premium,14,4,2,7,2018-12-13,199,2,14,1,2,2,122,3
168011,YOUNG FAMILIES,Premium,25.4,8,4,6.35,2019-05-22,39,4,25.4,4,4,3,443,2
168012,YOUNG FAMILIES,Budget,42.4,12,6,7.066666666666666,2019-02-03,147,6,42.4,2,5,5,255,2
168013,OLDER FAMILIES,Budget,82.8,25,11,7.527272727272727,2019-06-01,29,11,82.8,4,5,5,455,1
168014,RETIREES,Budget,32,10,5,6.4,2019-06-08,22,5,32,5,4,4,544,2
168015,YOUNG FAMILIES,Budget,61.6,14,7,8.8,2019-05-31,30,7,61.6,4,5,5,455,1
168016,RETIREES,Budget,9.2,2,1,9.2,2019-01-16,165,1,9.2,2,1,2,212,3
168017,OLDER FAMILIES,Premium,75.6,22,11,6.872727272727272,2019-06-23,7,11,75.6,5,5,5,555,1
168018,YOUNG FAMILIES,Mainstream,64.6,18,9,7.177777777777777,2019-06-24,6,9,64.6,5,5,5,555,1
168019,YOUNG FAMILIES,Budget,55.6,14,7,7.942857142857143,2019-04-21,70,7,55.6,3,5,5,355,1
168020,MIDAGE SINGLES/COUPLES,Mainstream,12.6,5,3,4.2,2018-09-17,286,3,12.6,1,3,2,132,3
168021,RETIREES,Mainstream,46.6,16,8,5.825,2019-05-15,46,8,46.6,4,5,5,455,1
168022,OLDER SINGLES/COUPLES,Mainstream,50.4,14,7,7.2,2019-06-15,15,7,50.4,5,5,5,555,1
168023,OLDER SINGLES/COUPLES,Mainstream,19.6,5,3,6.533333333333334,2019-02-05,145,3,19.6,2,3,3,233,4
168024,OLDER FAMILIES,Budget,46.699999999999996,13,7,6.671428571428571,2019-06-09,21,7,46.699999999999996,5,5,5,555,1
168025,YOUNG FAMILIES,Premium,45.2,14,7,6.457142857142857,2019-05-26,35,7,45.2,4,5,5,455,1
168026,OLDER SINGLES/COUPLES,Budget,50.2,12,6,8.366666666666667,2019-03-26,96,6,50.2,3,5,5,355,2
168027,OLDER SINGLES/COUPLES,Mainstream,68.2,16,8,8.525,2019-05-08,53,8,68.2,4,5,5,455,1
168028,OLDER FAMILIES,Premium,44,15,8,5.5,2019-06-15,15,8,44,5,5,5,555,1
168029,OLDER SINGLES/COUPLES,Budget,35.4,10,5,7.08,2019-06-07,23,5,35.4,5,4,4,544,2
168030,YOUNG SINGLES/COUPLES,Budget,26,8,4,6.5,2019-06-04,26,4,26,4,4,3,443,2
168031,OLDER SINGLES/COUPLES,Budget,23.200000000000003,8,4,5.800000000000001,2019-06-08,22,4,23.200000000000003,5,4,3,543,2
168032,YOUNG FAMILIES,Mainstream,74.8,22,11,6.8,2019-06-20,10,11,74.8,5,5,5,555,1
168033,OLDER FAMILIES,Budget,16.6,6,3,5.533333333333334,2019-05-27,34,3,16.6,4,3,3,433,4
168034,MIDAGE SINGLES/COUPLES,Premium,60.6,16,8,7.575,2019-02-25,125,8,60.6,2,5,5,255,1
168035,OLDER FAMILIES,Budget,25.6,6,3,8.533333333333333,2019-04-14,77,3,25.6,3,3,3,333,4
168036,OLDER FAMILIES,Budget,57.6,16,8,7.2,2019-05-22,39,8,57.6,4,5,5,455,1
168037,OLDER FAMILIES,Budget,74.2,19,10,7.42,2019-06-14,16,10,74.2,5,5,5,555,1
168038,MIDAGE SINGLES/COUPLES,Mainstream,55.8,16,8,6.975,2019-06-28,2,8,55.8,5,5,5,555,1
168039,MIDAGE SINGLES/COUPLES,Mainstream,16.4,4,2,8.2,2019-06-17,13,2,16.4,5,2,3,523,4
168040,YOUNG FAMILIES,Premium,52.4,14,7,7.485714285714286,2019-05-09,52,7,52.4,4,5,5,455,1
168041,OLDER FAMILIES,Premium,63,18,9,7,2019-06-29,1,9,63,5,5,5,555,1
168042,YOUNG SINGLES/COUPLES,Mainstream,24,6,3,8,2019-06-15,15,3,24,5,3,3,533,4
168043,RETIREES,Mainstream,50.6,18,9,5.622222222222223,2019-05-21,40,9,50.6,4,5,5,455,1
168044,OLDER FAMILIES,Mainstream,40.8,11,6,6.8,2019-06-22,8,6,40.8,5,5,4,554,2
168045,MIDAGE SINGLES/COUPLES,Mainstream,47,12,6,7.833333333333333,2019-05-31,30,6,47,4,5,5,455,2
168046,NEW FAMILIES,Budget,14.6,5,3,4.866666666666666,2019-05-20,41,3,14.6,4,3,2,432,4
168047,YOUNG FAMILIES,Budget,11.8,4,2,5.9,2018-10-20,253,2,11.8,1,2,2,122,3
168048,YOUNG SINGLES/COUPLES,Mainstream,14.2,4,2,7.1,2019-04-05,86,2,14.2,3,2,2,322,4
168049,OLDER SINGLES/COUPLES,Budget,23.4,6,3,7.8,2018-11-18,224,3,23.4,1,3,3,133,3
168050,OLDER SINGLES/COUPLES,Mainstream,19.8,8,4,4.95,2019-06-30,0,4,19.8,5,4,3,543,2
168051,RETIREES,Mainstream,27.799999999999997,8,4,6.949999999999999,2019-03-11,111,4,27.799999999999997,2,4,4,244,2
168052,YOUNG FAMILIES,Budget,57.4,18,9,6.377777777777777,2019-03-05,117,9,57.4,2,5,5,255,1
168053,YOUNG SINGLES/COUPLES,Mainstream,33.6,8,4,8.4,2019-06-15,15,4,33.6,5,4,4,544,2
168054,OLDER SINGLES/COUPLES,Premium,66,21,11,6,2019-06-21,9,11,66,5,5,5,555,1
168055,NEW FAMILIES,Budget,29.6,10,5,5.92,2019-05-05,56,5,29.6,4,4,4,444,2
168056,YOUNG FAMILIES,Mainstream,47.4,14,7,6.771428571428571,2019-06-03,27,7,47.4,4,5,5,455,1
168057,YOUNG SINGLES/COUPLES,Mainstream,21.2,6,3,7.066666666666666,2019-06-06,24,3,21.2,4,3,3,433,4
168058,RETIREES,Mainstream,30.2,6,3,10.066666666666666,2019-04-18,73,3,30.2,3,3,4,334,2
168059,YOUNG FAMILIES,Mainstream,63.6,18,9,7.066666666666666,2019-06-11,19,9,63.6,5,5,5,555,1
168060,MIDAGE SINGLES/COUPLES,Premium,25.4,8,4,6.35,2019-06-26,4,4,25.4,5,4,3,543,2
168061,OLDER SINGLES/COUPLES,Mainstream,28.6,8,4,7.15,2019-04-01,90,4,28.6,3,4,4,344,2
168062,NEW FAMILIES,Premium,31.799999999999997,10,5,6.359999999999999,2019-05-25,36,5,31.799999999999997,4,4,4,444,2
168063,OLDER FAMILIES,Budget,66.2,18,9,7.355555555555556,2019-05-27,34,9,66.2,4,5,5,455,1
168064,OLDER FAMILIES,Mainstream,65,20,10,6.5,2019-06-01,29,10,65,4,5,5,455,1
168065,OLDER SINGLES/COUPLES,Mainstream,40.2,14,7,5.742857142857143,2019-05-08,53,7,40.2,4,5,4,454,2
168066,YOUNG FAMILIES,Budget,43,13,5,8.6,2019-05-17,44,5,43,4,4,5,445,2
168067,RETIREES,Budget,16.4,6,3,5.466666666666666,2019-04-22,69,3,16.4,3,3,3,333,4
168068,OLDER SINGLES/COUPLES,Mainstream,51.2,12,5,10.24,2019-05-17,44,5,51.2,4,4,5,445,2
168069,YOUNG SINGLES/COUPLES,Mainstream,17.4,4,2,8.7,2018-12-20,192,2,17.4,1,2,3,123,3
168070,MIDAGE SINGLES/COUPLES,Mainstream,29.8,8,4,7.45,2019-04-22,69,4,29.8,3,4,4,344,2
168071,RETIREES,Premium,40.6,8,4,10.15,2019-02-06,144,4,40.6,2,4,4,244,2
168072,MIDAGE SINGLES/COUPLES,Mainstream,51.4,14,7,7.3428571428571425,2019-02-06,144,7,51.4,2,5,5,255,1
168073,RETIREES,Budget,34.2,10,5,6.840000000000001,2019-05-25,36,5,34.2,4,4,4,444,2
168074,YOUNG SINGLES/COUPLES,Mainstream,26.6,6,3,8.866666666666667,2019-03-03,119,3,26.6,2,3,3,233,4
168075,OLDER SINGLES/COUPLES,Budget,43.6,12,6,7.266666666666667,2019-05-23,38,6,43.6,4,5,5,455,2
168076,YOUNG SINGLES/COUPLES,Mainstream,38.400000000000006,8,4,9.600000000000001,2019-01-12,169,4,38.400000000000006,2,4,4,244,2
168077,OLDER SINGLES/COUPLES,Premium,34.2,12,6,5.7,2019-06-30,0,6,34.2,5,5,4,554,2
168078,OLDER SINGLES/COUPLES,Budget,31.200000000000003,9,5,6.24,2019-05-17,44,5,31.200000000000003,4,4,4,444,2
168079,OLDER SINGLES/COUPLES,Mainstream,30.4,12,6,5.066666666666666,2019-02-01,149,6,30.4,2,5,4,254,2
168080,OLDER SINGLES/COUPLES,Budget,31,8,4,7.75,2018-12-20,192,4,31,1,4,4,144,2
168081,RETIREES,Mainstream,57.400000000000006,12,6,9.566666666666668,2019-03-14,108,6,57.400000000000006,2,5,5,255,1
168082,OLDER FAMILIES,Budget,48,14,7,6.857142857142857,2019-06-17,13,7,48,5,5,5,555,1
168083,OLDER SINGLES/COUPLES,Premium,45,12,6,7.5,2019-05-31,30,6,45,4,5,5,455,2
168084,OLDER FAMILIES,Premium,48,14,7,6.857142857142857,2019-06-06,24,7,48,4,5,5,455,1
168085,YOUNG FAMILIES,Budget,60.1,17,9,6.677777777777778,2019-06-10,20,9,60.1,5,5,5,555,1
168086,OLDER FAMILIES,Budget,56.400000000000006,12,6,9.4,2019-04-13,78,6,56.400000000000006,3,5,5,355,1
168087,OLDER FAMILIES,Premium,58,14,7,8.285714285714286,2019-05-03,58,7,58,3,5,5,355,1
168088,RETIREES,Premium,15,4,2,7.5,2019-02-24,126,2,15,2,2,2,222,4
168089,OLDER SINGLES/COUPLES,Premium,74,18,9,8.222222222222221,2019-05-26,35,9,74,4,5,5,455,1
168090,RETIREES,Budget,31,8,4,7.75,2019-04-21,70,4,31,3,4,4,344,2
168091,OLDER FAMILIES,Mainstream,48.4,16,8,6.05,2019-06-07,23,8,48.4,5,5,5,555,1
168092,OLDER FAMILIES,Budget,54.8,14,7,7.828571428571428,2019-06-19,11,7,54.8,5,5,5,555,1
168093,OLDER SINGLES/COUPLES,Mainstream,27.4,8,4,6.85,2019-02-26,124,4,27.4,2,4,4,244,2
168094,YOUNG FAMILIES,Mainstream,40.6,12,6,6.766666666666667,2019-06-12,18,6,40.6,5,5,4,554,2
168095,OLDER SINGLES/COUPLES,Mainstream,33.4,8,4,8.35,2019-06-25,5,4,33.4,5,4,4,544,2
168096,OLDER SINGLES/COUPLES,Mainstream,70,18,9,7.777777777777778,2019-06-17,13,9,70,5,5,5,555,1
168097,MIDAGE SINGLES/COUPLES,Premium,14.6,4,2,7.3,2019-02-28,122,2,14.6,2,2,2,222,4
168098,MIDAGE SINGLES/COUPLES,Premium,61.2,14,7,8.742857142857144,2019-05-15,46,7,61.2,4,5,5,455,1
168099,OLDER SINGLES/COUPLES,Budget,18.8,6,3,6.266666666666667,2019-05-12,49,3,18.8,4,3,3,433,4
168100,OLDER FAMILIES,Budget,61.2,16,8,7.65,2019-06-11,19,8,61.2,5,5,5,555,1
168101,YOUNG SINGLES/COUPLES,Mainstream,49.25,13,7,7.035714285714286,2019-05-11,50,7,49.25,4,5,5,455,1
168102,RETIREES,Mainstream,16.8,4,2,8.4,2018-11-11,231,2,16.8,1,2,3,123,3
168103,RETIREES,Premium,27.2,8,4,6.8,2018-12-02,210,4,27.2,1,4,4,144,3
168104,YOUNG FAMILIES,Budget,57.8,16,8,7.225,2019-05-26,35,8,57.8,4,5,5,455,1
168105,YOUNG FAMILIES,Mainstream,66.4,16,8,8.3,2019-06-02,28,8,66.4,4,5,5,455,1
168106,YOUNG SINGLES/COUPLES,Mainstream,25.1,7,4,6.275,2019-05-01,60,4,25.1,3,4,3,343,2
168107,YOUNG FAMILIES,Budget,60.4,16,8,7.55,2019-06-25,5,8,60.4,5,5,5,555,1
168108,MIDAGE SINGLES/COUPLES,Budget,20,4,2,10,2018-10-19,254,2,20,1,2,3,123,3
168109,OLDER SINGLES/COUPLES,Premium,36.2,10,5,7.24,2019-06-05,25,5,36.2,4,4,4,444,2
168110,OLDER FAMILIES,Budget,51.8,14,7,7.3999999999999995,2019-05-11,50,7,51.8,4,5,5,455,1
168111,OLDER FAMILIES,Premium,46.4,16,8,5.8,2019-06-24,6,8,46.4,5,5,5,555,1
168112,OLDER SINGLES/COUPLES,Mainstream,32.599999999999994,8,4,8.149999999999999,2019-05-11,50,4,32.599999999999994,4,4,4,444,2
168113,MIDAGE SINGLES/COUPLES,Premium,25.599999999999998,8,4,6.3999999999999995,2019-03-24,98,4,25.599999999999998,3,4,3,343,2
168114,YOUNG FAMILIES,Budget,46.4,16,8,5.8,2019-04-24,67,8,46.4,3,5,5,355,1
168115,YOUNG SINGLES/COUPLES,Mainstream,13.6,4,2,6.8,2019-02-19,131,2,13.6,2,2,2,222,4
168116,RETIREES,Mainstream,34.2,8,4,8.55,2019-02-27,123,4,34.2,2,4,4,244,2
168117,MIDAGE SINGLES/COUPLES,Budget,55.4,16,8,6.925,2019-06-10,20,8,55.4,5,5,5,555,1
168118,OLDER SINGLES/COUPLES,Budget,52.4,12,7,7.485714285714286,2019-05-20,41,7,52.4,4,5,5,455,1
168119,NEW FAMILIES,Mainstream,18,6,3,6,2019-05-09,52,3,18,4,3,3,433,4
168120,OLDER FAMILIES,Mainstream,68.8,17,9,7.644444444444444,2019-05-20,41,9,68.8,4,5,5,455,1
168121,OLDER FAMILIES,Premium,60.8,18,9,6.7555555555555555,2019-05-07,54,9,60.8,4,5,5,455,1
168122,OLDER FAMILIES,Budget,33,8,4,8.25,2019-06-24,6,4,33,5,4,4,544,2
168123,OLDER SINGLES/COUPLES,Premium,25.6,10,5,5.12,2019-06-02,28,5,25.6,4,4,3,443,2
168124,MIDAGE SINGLES/COUPLES,Mainstream,59.6,18,9,6.622222222222223,2019-03-05,117,9,59.6,2,5,5,255,1
168125,RETIREES,Budget,62.2,17,9,6.911111111111111,2019-05-18,43,9,62.2,4,5,5,455,1
168126,NEW FAMILIES,Budget,5.4,2,1,5.4,2018-07-03,362,1,5.4,1,1,1,111,3
168127,OLDER FAMILIES,Budget,49.6,12,6,8.266666666666667,2019-05-13,48,6,49.6,4,5,5,455,2
168128,RETIREES,Mainstream,52.6,12,6,8.766666666666667,2019-06-14,16,6,52.6,5,5,5,555,1
168129,YOUNG FAMILIES,Budget,59.2,14,7,8.457142857142857,2019-03-17,105,7,59.2,2,5,5,255,1
168130,YOUNG FAMILIES,Budget,54.8,14,7,7.828571428571428,2019-03-30,92,7,54.8,3,5,5,355,1
168131,MIDAGE SINGLES/COUPLES,Budget,29.8,10,5,5.96,2019-06-10,20,5,29.8,5,4,4,544,2
168132,OLDER FAMILIES,Budget,39,12,6,6.5,2019-04-21,70,6,39,3,5,4,354,2
168133,OLDER FAMILIES,Budget,72.6,22,11,6.6,2019-06-07,23,11,72.6,5,5,5,555,1
168134,OLDER SINGLES/COUPLES,Budget,40.6,10,5,8.120000000000001,2019-06-18,12,5,40.6,5,4,4,544,2
168135,MIDAGE SINGLES/COUPLES,Premium,34.6,10,5,6.92,2019-06-08,22,5,34.6,5,4,4,544,2
168136,OLDER FAMILIES,Premium,17.4,4,2,8.7,2019-06-18,12,2,17.4,5,2,3,523,4
168137,RETIREES,Premium,21.6,4,2,10.8,2019-06-19,11,2,21.6,5,2,3,523,4
168138,YOUNG FAMILIES,Premium,40.8,12,6,6.8,2019-05-27,34,6,40.8,4,5,4,454,2
168139,OLDER SINGLES/COUPLES,Budget,85.8,24,12,7.1499999999999995,2019-06-26,4,12,85.8,5,5,5,555,1
168140,YOUNG FAMILIES,Budget,78.3,21,11,7.118181818181818,2019-05-14,47,11,78.3,4,5,5,455,1
168141,YOUNG SINGLES/COUPLES,Premium,22.6,6,3,7.533333333333334,2019-03-09,113,3,22.6,2,3,3,233,4
168142,OLDER FAMILIES,Budget,51.4,14,7,7.3428571428571425,2019-04-21,70,7,51.4,3,5,5,355,1
168143,YOUNG FAMILIES,Budget,59.8,16,8,7.475,2019-04-11,80,8,59.8,3,5,5,355,1
168144,YOUNG FAMILIES,Premium,15.8,6,3,5.266666666666667,2019-03-09,113,3,15.8,2,3,3,233,4
168145,OLDER SINGLES/COUPLES,Budget,31.200000000000003,8,4,7.800000000000001,2019-01-21,160,4,31.200000000000003,2,4,4,244,2
168146,YOUNG FAMILIES,Mainstream,47.4,16,8,5.925,2019-03-09,113,8,47.4,2,5,5,255,1
168147,OLDER SINGLES/COUPLES,Premium,24.8,7,4,6.2,2019-05-19,42,4,24.8,4,4,3,443,2
168148,OLDER FAMILIES,Premium,46.8,14,7,6.685714285714285,2019-01-31,150,7,46.8,2,5,5,255,2
168149,RETIREES,Mainstream,16.4,4,2,8.2,2018-11-27,215,2,16.4,1,2,3,123,3
168150,NEW FAMILIES,Budget,26.6,10,5,5.32,2019-06-04,26,5,26.6,4,4,3,443,2
168151,OLDER FAMILIES,Premium,61.6,19,10,6.16,2019-06-25,5,10,61.6,5,5,5,555,1
168152,RETIREES,Budget,22.5,7,4,5.625,2018-12-28,184,4,22.5,2,4,3,243,3
168153,YOUNG FAMILIES,Budget,66.6,14,7,9.514285714285714,2019-06-20,10,7,66.6,5,5,5,555,1
168154,OLDER SINGLES/COUPLES,Budget,12.399999999999999,4,2,6.199999999999999,2019-04-22,69,2,12.399999999999999,3,2,2,322,4
168155,RETIREES,Premium,28.2,8,4,7.05,2019-05-11,50,4,28.2,4,4,4,444,2
168156,OLDER FAMILIES,Mainstream,19.4,6,3,6.466666666666666,2019-05-06,55,3,19.4,4,3,3,433,4
168157,YOUNG FAMILIES,Budget,46.6,14,7,6.6571428571428575,2019-04-22,69,7,46.6,3,5,5,355,1
168158,MIDAGE SINGLES/COUPLES,Mainstream,50.8,16,8,6.35,2019-05-20,41,8,50.8,4,5,5,455,1
168159,RETIREES,Premium,47.6,10,5,9.52,2019-04-21,70,5,47.6,3,4,5,345,2
168160,RETIREES,Budget,40.1,11,6,6.683333333333334,2019-05-20,41,6,40.1,4,5,4,454,2
168161,YOUNG FAMILIES,Budget,92.2,24,12,7.683333333333334,2019-06-08,22,12,92.2,5,5,5,555,1
168162,OLDER SINGLES/COUPLES,Budget,35.4,11,5,7.08,2019-05-18,43,5,35.4,4,4,4,444,2
168163,OLDER FAMILIES,Budget,46.800000000000004,14,7,6.685714285714286,2019-05-13,48,7,46.800000000000004,4,5,5,455,1
168164,OLDER SINGLES/COUPLES,Premium,26.8,8,4,6.7,2019-01-18,163,4,26.8,2,4,3,243,2
168165,YOUNG FAMILIES,Premium,53.6,14,7,7.6571428571428575,2019-06-11,19,7,53.6,5,5,5,555,1
168166,RETIREES,Budget,41.2,12,6,6.866666666666667,2019-03-09,113,6,41.2,2,5,4,254,2
168167,RETIREES,Mainstream,26,8,4,6.5,2019-02-08,142,4,26,2,4,3,243,2
168168,RETIREES,Mainstream,24.8,8,4,6.2,2018-12-24,188,4,24.8,2,4,3,243,3
168169,YOUNG FAMILIES,Budget,57,14,7,8.142857142857142,2019-05-05,56,7,57,4,5,5,455,1
168170,OLDER FAMILIES,Mainstream,55.9,13,7,7.985714285714286,2019-05-15,46,7,55.9,4,5,5,455,1
168171,OLDER SINGLES/COUPLES,Budget,54.2,18,9,6.022222222222222,2019-06-14,16,9,54.2,5,5,5,555,1
168172,YOUNG SINGLES/COUPLES,Budget,10.600000000000001,4,2,5.300000000000001,2018-12-21,191,2,10.600000000000001,1,2,2,122,3
168173,YOUNG SINGLES/COUPLES,Mainstream,19.4,6,3,6.466666666666666,2019-03-19,103,3,19.4,3,3,3,333,4
168174,OLDER FAMILIES,Budget,53.2,18,10,5.32,2019-05-02,59,10,53.2,3,5,5,355,1
168175,NEW FAMILIES,Premium,19.8,8,4,4.95,2019-06-25,5,4,19.8,5,4,3,543,2
168176,RETIREES,Budget,13,4,2,6.5,2019-06-02,28,2,13,4,2,2,422,4
168177,YOUNG FAMILIES,Budget,62.4,16,8,7.8,2019-06-17,13,8,62.4,5,5,5,555,1
168178,RETIREES,Mainstream,66.4,18,9,7.377777777777778,2019-04-01,90,9,66.4,3,5,5,355,1
168179,OLDER SINGLES/COUPLES,Premium,40.4,12,6,6.733333333333333,2019-06-07,23,6,40.4,5,5,4,554,2
168180,OLDER SINGLES/COUPLES,Mainstream,35.2,12,6,5.866666666666667,2019-03-31,91,6,35.2,3,5,4,354,2
168181,OLDER SINGLES/COUPLES,Premium,21,8,4,5.25,2019-04-24,67,4,21,3,4,3,343,2
168182,OLDER SINGLES/COUPLES,Premium,28.8,8,4,7.2,2019-03-30,92,4,28.8,3,4,4,344,2
168183,OLDER SINGLES/COUPLES,Mainstream,81.4,20,10,8.14,2019-04-10,81,10,81.4,3,5,5,355,1
168184,OLDER SINGLES/COUPLES,Premium,18.8,6,3,6.266666666666667,2018-12-14,198,3,18.8,1,3,3,133,3
168185,YOUNG SINGLES/COUPLES,Mainstream,59.8,18,9,6.644444444444444,2019-06-13,17,9,59.8,5,5,5,555,1
168186,NEW FAMILIES,Premium,9.2,2,1,9.2,2018-07-03,362,1,9.2,1,1,2,112,3
168187,YOUNG FAMILIES,Mainstream,56,18,9,6.222222222222222,2019-06-06,24,9,56,4,5,5,455,1
168188,YOUNG SINGLES/COUPLES,Budget,4.2,2,1,4.2,2018-10-11,262,1,4.2,1,1,1,111,3
168189,OLDER SINGLES/COUPLES,Premium,35.1,11,4,8.775,2019-06-04,26,4,35.1,4,4,4,444,2
168190,RETIREES,Mainstream,4.2,2,1,4.2,2019-06-07,23,1,4.2,5,1,1,511,4
168191,OLDER SINGLES/COUPLES,Budget,65.2,18,9,7.2444444444444445,2019-06-25,5,9,65.2,5,5,5,555,1
168192,OLDER FAMILIES,Premium,24.8,6,3,8.266666666666667,2019-06-16,14,3,24.8,5,3,3,533,4
168193,YOUNG FAMILIES,Budget,64.7,17,9,7.188888888888889,2019-05-17,44,9,64.7,4,5,5,455,1
168194,YOUNG FAMILIES,Mainstream,45.4,16,8,5.675,2019-03-22,100,8,45.4,3,5,5,355,1
168195,OLDER FAMILIES,Premium,88.4,21,9,9.822222222222223,2019-06-10,20,9,88.4,5,5,5,555,1
168196,YOUNG FAMILIES,Premium,40.8,14,7,5.828571428571428,2019-04-04,87,7,40.8,3,5,4,354,2
168197,RETIREES,Mainstream,33.5,9,5,6.7,2019-03-18,104,5,33.5,3,4,4,344,2
168198,OLDER FAMILIES,Budget,89,24,12,7.416666666666667,2019-05-27,34,12,89,4,5,5,455,1
168199,MIDAGE SINGLES/COUPLES,Mainstream,61.2,14,7,8.742857142857144,2019-05-27,34,7,61.2,4,5,5,455,1
168200,OLDER FAMILIES,Budget,15.799999999999999,4,2,7.8999999999999995,2019-03-04,118,2,15.799999999999999,2,2,3,223,4
168201,YOUNG SINGLES/COUPLES,Mainstream,46,12,6,7.666666666666667,2019-06-24,6,6,46,5,5,5,555,2
168202,RETIREES,Budget,16.8,4,2,8.4,2019-05-23,38,2,16.8,4,2,3,423,4
168203,RETIREES,Budget,68.6,18,9,7.622222222222222,2019-04-22,69,9,68.6,3,5,5,355,1
168204,RETIREES,Budget,41.8,12,6,6.966666666666666,2019-04-02,89,6,41.8,3,5,4,354,2
168205,OLDER SINGLES/COUPLES,Budget,37,8,4,9.25,2018-12-30,182,4,37,2,4,4,244,2
168206,OLDER SINGLES/COUPLES,Budget,30.2,8,4,7.55,2019-06-09,21,4,30.2,5,4,4,544,2
168207,RETIREES,Budget,47.8,14,7,6.828571428571428,2019-03-04,118,7,47.8,2,5,5,255,1
168208,RETIREES,Mainstream,26.2,10,5,5.24,2018-12-26,186,5,26.2,2,4,3,243,2
168209,OLDER SINGLES/COUPLES,Premium,51,14,7,7.285714285714286,2019-06-29,1,7,51,5,5,5,555,1
168210,YOUNG FAMILIES,Budget,10.2,4,2,5.1,2019-03-07,115,2,10.2,2,2,2,222,4
168211,OLDER FAMILIES,Budget,13,6,3,4.333333333333333,2019-05-03,58,3,13,3,3,2,332,4
168212,YOUNG FAMILIES,Budget,30.9,11,6,5.1499999999999995,2019-05-20,41,6,30.9,4,5,4,454,2
168213,MIDAGE SINGLES/COUPLES,Budget,43.8,12,6,7.3,2019-05-17,44,6,43.8,4,5,5,455,2
168214,MIDAGE SINGLES/COUPLES,Budget,19,6,3,6.333333333333333,2019-06-08,22,3,19,5,3,3,533,4
168215,YOUNG FAMILIES,Budget,55.2,14,7,7.885714285714286,2019-06-24,6,7,55.2,5,5,5,555,1
168216,RETIREES,Premium,32.4,8,4,8.1,2019-04-17,74,4,32.4,3,4,4,344,2
168217,MIDAGE SINGLES/COUPLES,Mainstream,44.4,12,6,7.3999999999999995,2019-06-02,28,6,44.4,4,5,5,455,2
168218,OLDER SINGLES/COUPLES,Budget,28,10,5,5.6,2018-12-08,204,5,28,1,4,4,144,2
168219,MIDAGE SINGLES/COUPLES,Budget,43.8,12,5,8.76,2019-05-17,44,5,43.8,4,4,5,445,2
168220,RETIREES,Premium,54.6,16,8,6.825,2019-04-07,84,8,54.6,3,5,5,355,1
168221,OLDER SINGLES/COUPLES,Premium,34.4,10,5,6.88,2019-03-14,108,5,34.4,2,4,4,244,2
168222,OLDER FAMILIES,Mainstream,63.2,20,10,6.32,2019-05-25,36,10,63.2,4,5,5,455,1
168223,RETIREES,Mainstream,41.4,12,6,6.8999999999999995,2019-06-29,1,6,41.4,5,5,4,554,2
168224,NEW FAMILIES,Premium,23.4,8,4,5.85,2019-02-28,122,4,23.4,2,4,3,243,2
168225,OLDER SINGLES/COUPLES,Budget,41.35,13,6,6.891666666666667,2019-05-15,46,6,41.35,4,5,4,454,2
168226,OLDER FAMILIES,Budget,23.6,8,4,5.9,2019-04-07,84,4,23.6,3,4,3,343,2
168227,RETIREES,Mainstream,27,8,4,6.75,2019-03-27,95,4,27,3,4,4,344,2
168228,OLDER FAMILIES,Mainstream,79,18,9,8.777777777777779,2019-04-25,66,9,79,3,5,5,355,1
168229,RETIREES,Mainstream,18,6,3,6,2019-03-28,94,3,18,3,3,3,333,4
168230,YOUNG SINGLES/COUPLES,Premium,8.8,4,2,4.4,2019-06-12,18,2,8.8,5,2,2,522,4
168231,OLDER SINGLES/COUPLES,Mainstream,31.6,12,6,5.266666666666667,2019-03-27,95,6,31.6,3,5,4,354,2
168232,OLDER SINGLES/COUPLES,Mainstream,40.4,9,5,8.08,2019-05-18,43,5,40.4,4,4,4,444,2
168233,NEW FAMILIES,Premium,16.6,4,2,8.3,2018-08-01,333,2,16.6,1,2,3,123,3
168234,OLDER FAMILIES,Budget,40.2,14,7,5.742857142857143,2019-05-02,59,7,40.2,3,5,4,354,2
168235,OLDER SINGLES/COUPLES,Budget,58,16,8,7.25,2019-06-19,11,8,58,5,5,5,555,1
168236,OLDER SINGLES/COUPLES,Budget,22.8,8,4,5.7,2019-06-05,25,4,22.8,4,4,3,443,2
168237,RETIREES,Premium,31.6,10,5,6.32,2019-03-28,94,5,31.6,3,4,4,344,2
168238,YOUNG FAMILIES,Budget,41,12,6,6.833333333333333,2019-06-17,13,6,41,5,5,4,554,2
168239,RETIREES,Premium,38.4,10,5,7.68,2019-05-24,37,5,38.4,4,4,4,444,2
