lylty_card_nbr,lifestage,premium_customer,total_sales,total_units,transactions,avg_spend_per_txn,last_purchase,recency_days,frequency,monetary
171236,OLDER FAMILIES,Budget,7.6,2,1,7.6,2018-09-18,285,1,7.6
171237,OLDER FAMILIES,Budget,8.8,2,1,8.8,2018-07-11,354,1,8.8
171238,OLDER SINGLES/COUPLES,Premium,7.2,2,1,7.2,2018-10-01,272,1,7.2
171239,OLDER FAMILIES,Budget,28,6,3,9.333333333333334,2019-03-21,101,3,28
171240,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2018-11-30,212,1,9.2
171241,RETIREES,Budget,3.3,1,1,3.3,2019-05-19,42,1,3.3
171242,OLDER SINGLES/COUPLES,Mainstream,19.5,5,3,6.5,2018-12-24,188,3,19.5
171243,YOUNG SINGLES/COUPLES,Mainstream,25,6,3,8.333333333333334,2019-04-07,84,3,25
171244,RETIREES,Premium,37,10,5,7.4,2019-03-15,107,5,37
171245,OLDER FAMILIES,Budget,21.8,5,3,7.266666666666667,2019-06-05,25,3,21.8
171246,RETIREES,Premium,7.4,2,1,7.4,2019-01-11,170,1,7.4
171247,OLDER FAMILIES,Budget,7.4,2,1,7.4,2018-11-07,235,1,7.4
171248,YOUNG SINGLES/COUPLES,Premium,7.4,2,1,7.4,2018-08-04,330,1,7.4
171249,MIDAGE SINGLES/COUPLES,Budget,7.8,2,1,7.8,2019-06-11,19,1,7.8
171250,OLDER SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2018-11-11,231,1,10.8
171252,RETIREES,Premium,9.2,2,1,9.2,2019-01-24,157,1,9.2
171253,OLDER SINGLES/COUPLES,Premium,15.4,4,2,7.7,2018-12-08,204,2,15.4
171254,OLDER SINGLES/COUPLES,Premium,18,4,2,9,2018-09-27,276,2,18
171255,YOUNG SINGLES/COUPLES,Mainstream,11.4,2,1,11.4,2019-02-18,132,1,11.4
171257,OLDER SINGLES/COUPLES,Budget,24.599999999999998,6,3,8.2,2018-11-26,216,3,24.599999999999998
171258,YOUNG FAMILIES,Mainstream,3.25,1,1,3.25,2019-05-14,47,1,3.25
171260,YOUNG SINGLES/COUPLES,Budget,24,6,3,8,2019-06-08,22,3,24
171261,OLDER SINGLES/COUPLES,Mainstream,7.2,2,1,7.2,2018-11-17,225,1,7.2
171262,YOUNG SINGLES/COUPLES,Mainstream,15.799999999999999,4,2,7.8999999999999995,2019-06-03,27,2,15.799999999999999
171263,MIDAGE SINGLES/COUPLES,Premium,17.6,4,2,8.8,2018-12-28,184,2,17.6
171264,YOUNG FAMILIES,Premium,4.6,1,1,4.6,2018-08-18,316,1,4.6
171266,RETIREES,Mainstream,10.8,2,1,10.8,2019-06-28,2,1,10.8
171267,OLDER FAMILIES,Mainstream,27.6,6,3,9.200000000000001,2019-03-08,114,3,27.6
171268,YOUNG SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2018-07-08,357,1,8.8
171272,YOUNG SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2019-03-23,99,1,7.4
171273,YOUNG SINGLES/COUPLES,Mainstream,6.6,2,1,6.6,2018-08-26,308,1,6.6
171274,YOUNG SINGLES/COUPLES,Mainstream,7.2,2,1,7.2,2018-10-19,254,1,7.2
171275,YOUNG SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2019-05-03,58,1,10.8
171276,NEW FAMILIES,Budget,54.4,12,6,9.066666666666666,2019-04-13,78,6,54.4
171278,YOUNG SINGLES/COUPLES,Mainstream,24,6,3,8,2019-02-01,149,3,24
171279,MIDAGE SINGLES/COUPLES,Premium,15.600000000000001,4,2,7.800000000000001,2018-12-02,210,2,15.600000000000001
171280,RETIREES,Mainstream,29.6,7,4,7.4,2019-05-16,45,4,29.6
171281,RETIREES,Premium,9.2,2,1,9.2,2019-03-13,109,1,9.2
171282,OLDER FAMILIES,Mainstream,7.4,2,1,7.4,2019-03-14,108,1,7.4
171283,YOUNG SINGLES/COUPLES,Mainstream,8.4,2,1,8.4,2018-10-30,243,1,8.4
171284,NEW FAMILIES,Mainstream,16.6,4,2,8.3,2019-05-26,35,2,16.6
171286,YOUNG SINGLES/COUPLES,Mainstream,30,6,3,10,2019-03-02,120,3,30
171287,OLDER FAMILIES,Mainstream,7.6,2,1,7.6,2019-04-14,77,1,7.6
171288,RETIREES,Premium,6.6,2,1,6.6,2018-07-06,359,1,6.6
171290,YOUNG SINGLES/COUPLES,Mainstream,29,6,3,9.666666666666666,2019-06-07,23,3,29
171291,OLDER FAMILIES,Premium,15.399999999999999,4,2,7.699999999999999,2019-04-21,70,2,15.399999999999999
171292,OLDER SINGLES/COUPLES,Budget,9.2,2,1,9.2,2019-01-03,178,1,9.2
171293,YOUNG FAMILIES,Premium,16.6,4,2,8.3,2018-12-12,200,2,16.6
171296,MIDAGE SINGLES/COUPLES,Mainstream,25.8,6,3,8.6,2019-06-05,25,3,25.8
171297,YOUNG SINGLES/COUPLES,Mainstream,10.8,2,1,10.8,2018-07-14,351,1,10.8
171300,YOUNG SINGLES/COUPLES,Mainstream,11.4,2,1,11.4,2019-06-06,24,1,11.4
171302,YOUNG SINGLES/COUPLES,Budget,7.6,2,1,7.6,2018-08-04,330,1,7.6
171303,MIDAGE SINGLES/COUPLES,Mainstream,27.8,6,3,9.266666666666667,2019-04-26,65,3,27.8
171305,OLDER FAMILIES,Budget,15,4,2,7.5,2019-06-30,0,2,15
171306,OLDER FAMILIES,Mainstream,7.2,2,1,7.2,2019-02-22,128,1,7.2
171307,OLDER SINGLES/COUPLES,Premium,9.2,2,1,9.2,2019-06-01,29,1,9.2
171309,RETIREES,Budget,18.8,4,2,9.4,2019-05-31,30,2,18.8
171310,MIDAGE SINGLES/COUPLES,Mainstream,18.6,5,3,6.2,2019-06-15,15,3,18.6
171311,YOUNG FAMILIES,Premium,25.799999999999997,6,3,8.6,2018-08-09,325,3,25.799999999999997
171312,OLDER FAMILIES,Budget,24,6,3,8,2018-12-03,209,3,24
171316,NEW FAMILIES,Premium,7.4,2,1,7.4,2019-06-20,10,1,7.4
171318,YOUNG SINGLES/COUPLES,Budget,7.6,2,1,7.6,2018-09-25,278,1,7.6
171319,OLDER SINGLES/COUPLES,Budget,9.2,2,1,9.2,2019-06-22,8,1,9.2
171320,YOUNG FAMILIES,Budget,18.4,4,2,9.2,2019-01-30,151,2,18.4
171321,YOUNG FAMILIES,Premium,9.2,2,1,9.2,2019-04-03,88,1,9.2
171322,YOUNG FAMILIES,Budget,15,4,2,7.5,2018-11-20,222,2,15
171324,RETIREES,Budget,7.4,2,1,7.4,2019-04-04,87,1,7.4
171325,OLDER SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-06-01,29,1,9.2
171326,YOUNG SINGLES/COUPLES,Premium,7.6,2,1,7.6,2019-06-13,17,1,7.6
171327,OLDER SINGLES/COUPLES,Budget,25.4,6,3,8.466666666666667,2019-05-10,51,3,25.4
171328,RETIREES,Mainstream,8.8,2,1,8.8,2019-04-08,83,1,8.8
171329,OLDER SINGLES/COUPLES,Mainstream,11.4,2,1,11.4,2018-12-12,200,1,11.4
171330,YOUNG FAMILIES,Premium,7.4,2,1,7.4,2018-12-26,186,1,7.4
171331,YOUNG SINGLES/COUPLES,Mainstream,9.2,2,1,9.2,2019-05-06,55,1,9.2
171332,YOUNG FAMILIES,Mainstream,8.8,2,1,8.8,2018-11-26,216,1,8.8
171333,OLDER SINGLES/COUPLES,Premium,23.8,6,3,7.933333333333334,2019-01-11,170,3,23.8
171334,RETIREES,Premium,7.4,2,1,7.4,2019-02-28,122,1,7.4
171335,OLDER SINGLES/COUPLES,Premium,9.2,2,1,9.2,2019-02-05,145,1,9.2
171336,MIDAGE SINGLES/COUPLES,Mainstream,30.8,8,4,7.7,2019-06-06,24,4,30.8
171337,YOUNG SINGLES/COUPLES,Mainstream,14.600000000000001,4,2,7.300000000000001,2018-09-10,293,2,14.600000000000001
171338,RETIREES,Budget,7.6,2,1,7.6,2019-04-25,66,1,7.6
171339,OLDER FAMILIES,Premium,11.4,2,1,11.4,2018-11-15,227,1,11.4
171340,OLDER SINGLES/COUPLES,Budget,26.4,6,3,8.799999999999999,2019-03-11,111,3,26.4
171341,MIDAGE SINGLES/COUPLES,Mainstream,25.8,6,3,8.6,2019-04-02,89,3,25.8
171343,OLDER FAMILIES,Mainstream,19.6,4,2,9.8,2019-06-24,6,2,19.6
171345,YOUNG SINGLES/COUPLES,Budget,7.4,2,1,7.4,2019-01-11,170,1,7.4
171346,YOUNG SINGLES/COUPLES,Premium,7.6,2,1,7.6,2019-02-17,133,1,7.6
171347,MIDAGE SINGLES/COUPLES,Mainstream,7.4,2,1,7.4,2018-09-21,282,1,7.4
171348,YOUNG SINGLES/COUPLES,Mainstream,7.2,2,1,7.2,2018-11-01,241,1,7.2
171349,OLDER FAMILIES,Budget,6.6,2,1,6.6,2018-09-10,293,1,6.6
171350,MIDAGE SINGLES/COUPLES,Mainstream,18.200000000000003,4,2,9.100000000000001,2019-02-12,138,2,18.200000000000003
171351,YOUNG FAMILIES,Budget,23.400000000000002,6,3,7.800000000000001,2019-06-16,14,3,23.400000000000002
171352,YOUNG SINGLES/COUPLES,Mainstream,8.8,2,1,8.8,2019-03-05,117,1,8.8
171354,YOUNG SINGLES/COUPLES,Mainstream,13.100000000000001,3,2,6.550000000000001,2019-05-19,42,2,13.100000000000001
171355,RETIREES,Mainstream,7.6,2,1,7.6,2019-05-11,50,1,7.6
171356,YOUNG SINGLES/COUPLES,Mainstream,20.6,4,2,10.3,2018-10-18,255,2,20.6
171357,OLDER FAMILIES,Premium,16.6,4,2,8.3,2018-11-11,231,2,16.6
171359,OLDER FAMILIES,Premium,11.4,2,1,11.4,2018-09-02,301,1,11.4
171360,RETIREES,Mainstream,27,6,3,9,2019-04-14,77,3,27
171362,RETIREES,Mainstream,9.2,2,1,9.2,2019-03-08,114,1,9.2
171363,OLDER FAMILIES,Premium,7.4,2,1,7.4,2019-05-05,56,1,7.4
171365,OLDER SINGLES/COUPLES,Premium,11.4,2,1,11.4,2019-02-16,134,1,11.4
171366,YOUNG FAMILIES,Budget,7.8,2,1,7.8,2019-04-28,63,1,7.8
171367,OLDER FAMILIES,Budget,27.2,6,3,9.066666666666666,2019-06-19,11,3,27.2
171369,NEW FAMILIES,Budget,7.4,2,1,7.4,2018-08-04,330,1,7.4
171370,OLDER SINGLES/COUPLES,Budget,28.4,6,3,9.466666666666667,2019-06-08,22,3,28.4
171371,RETIREES,Mainstream,25.6,6,2,12.8,2019-05-14,47,2,25.6
171372,MIDAGE SINGLES/COUPLES,Mainstream,23.400000000000002,6,3,7.800000000000001,2018-12-31,181,3,23.400000000000002
171374,MIDAGE SINGLES/COUPLES,Mainstream,15.200000000000001,3,2,7.6000000000000005,2019-06-03,27,2,15.200000000000001
171375,NEW FAMILIES,Budget,11.4,2,1,11.4,2019-03-17,105,1,11.4
172000,NEW FAMILIES,Budget,24.1,7,3,8.033333333333333,2019-05-15,46,3,24.1
172001,YOUNG SINGLES/COUPLES,Premium,14.8,6,3,4.933333333333334,2018-11-13,229,3,14.8
172002,OLDER FAMILIES,Premium,67,18,9,7.444444444444445,2019-05-21,40,9,67
172003,RETIREES,Budget,59.4,18,9,6.6,2019-05-02,59,9,59.4
172004,MIDAGE SINGLES/COUPLES,Premium,42,10,5,8.4,2019-05-31,30,5,42
172005,YOUNG FAMILIES,Premium,78.6,23,12,6.55,2019-06-30,0,12,78.6
172006,MIDAGE SINGLES/COUPLES,Budget,27.2,7,4,6.8,2019-04-24,67,4,27.2
172007,MIDAGE SINGLES/COUPLES,Budget,37.4,12,6,6.233333333333333,2019-06-22,8,6,37.4
172008,YOUNG FAMILIES,Budget,57,18,8,7.125,2019-06-19,11,8,57
172009,OLDER SINGLES/COUPLES,Premium,30,10,5,6,2019-06-15,15,5,30
172010,OLDER SINGLES/COUPLES,Mainstream,19.4,6,3,6.466666666666666,2019-06-17,13,3,19.4
172011,YOUNG SINGLES/COUPLES,Mainstream,50,12,6,8.333333333333334,2019-06-04,26,6,50
172012,YOUNG FAMILIES,Budget,78,22,11,7.090909090909091,2019-06-15,15,11,78
172013,OLDER SINGLES/COUPLES,Budget,24.8,8,4,6.2,2019-02-18,132,4,24.8
172014,RETIREES,Budget,26.8,6,3,8.933333333333334,2019-05-27,34,3,26.8
172015,OLDER FAMILIES,Mainstream,44,12,6,7.333333333333333,2019-04-29,62,6,44
172016,OLDER FAMILIES,Budget,37.8,12,6,6.3,2019-06-30,0,6,37.8
172017,NEW FAMILIES,Mainstream,19.2,6,3,6.3999999999999995,2019-03-18,104,3,19.2
172018,RETIREES,Premium,44.8,12,6,7.466666666666666,2019-05-30,31,6,44.8
172019,OLDER FAMILIES,Mainstream,28.4,10,5,5.68,2019-06-04,26,5,28.4
172020,OLDER FAMILIES,Premium,61.6,16,8,7.7,2019-06-03,27,8,61.6
172021,OLDER SINGLES/COUPLES,Mainstream,15.8,6,3,5.266666666666667,2019-05-21,40,3,15.8
172022,NEW FAMILIES,Premium,32,10,5,6.4,2019-06-20,10,5,32
172023,OLDER FAMILIES,Budget,48,14,7,6.857142857142857,2019-05-31,30,7,48
172024,RETIREES,Premium,34.8,10,5,6.959999999999999,2019-06-09,21,5,34.8
172025,OLDER SINGLES/COUPLES,Mainstream,66.2,20,10,6.62,2019-06-09,21,10,66.2
172026,OLDER FAMILIES,Budget,59.1,19,10,5.91,2019-06-19,11,10,59.1
172027,RETIREES,Mainstream,29.2,12,6,4.866666666666666,2019-05-11,50,6,29.2
172028,YOUNG SINGLES/COUPLES,Mainstream,37.4,10,5,7.4799999999999995,2019-06-05,25,5,37.4
172029,RETIREES,Premium,38.4,10,5,7.68,2018-12-15,197,5,38.4
172030,OLDER SINGLES/COUPLES,Premium,21,6,3,7,2019-06-02,28,3,21
172031,OLDER SINGLES/COUPLES,Budget,21.2,6,3,7.066666666666666,2018-11-22,220,3,21.2
172032,YOUNG SINGLES/COUPLES,Mainstream,106.9,31,16,6.68125,2019-06-22,8,16,106.9
172033,NEW FAMILIES,Budget,33.5,9,5,6.7,2019-05-16,45,5,33.5
172034,MIDAGE SINGLES/COUPLES,Premium,22.8,6,3,7.6000000000000005,2019-01-17,164,3,22.8
172035,RETIREES,Premium,21,6,3,7,2019-06-18,12,3,21
172036,YOUNG SINGLES/COUPLES,Mainstream,19.2,4,2,9.6,2019-06-27,3,2,19.2
172037,OLDER SINGLES/COUPLES,Mainstream,26.6,9,5,5.32,2019-01-28,153,5,26.6
172038,OLDER FAMILIES,Mainstream,59.6,16,8,7.45,2019-05-20,41,8,59.6
172039,OLDER FAMILIES,Budget,50,14,7,7.142857142857143,2019-04-28,63,7,50
172040,OLDER FAMILIES,Mainstream,71.2,16,8,8.9,2019-06-29,1,8,71.2
172041,OLDER FAMILIES,Mainstream,58.6,14,7,8.371428571428572,2019-06-21,9,7,58.6
172042,OLDER FAMILIES,Budget,44,12,6,7.333333333333333,2019-06-20,10,6,44
172043,OLDER SINGLES/COUPLES,Mainstream,33.6,11,6,5.6000000000000005,2019-05-05,56,6,33.6
172044,YOUNG FAMILIES,Mainstream,26.2,8,4,6.55,2019-04-27,64,4,26.2
172045,RETIREES,Budget,32.6,10,5,6.5200000000000005,2019-05-12,49,5,32.6
172046,OLDER FAMILIES,Mainstream,43.8,14,7,6.257142857142857,2019-06-05,25,7,43.8
172047,YOUNG FAMILIES,Premium,41.2,14,7,5.885714285714286,2019-06-01,29,7,41.2
172048,RETIREES,Budget,59.2,16,8,7.4,2019-06-25,5,8,59.2
172049,RETIREES,Mainstream,39.4,12,6,6.566666666666666,2019-06-27,3,6,39.4
172050,YOUNG FAMILIES,Mainstream,34.4,12,6,5.733333333333333,2019-06-21,9,6,34.4
172051,YOUNG SINGLES/COUPLES,Premium,51.2,16,8,6.4,2019-04-30,61,8,51.2
172052,RETIREES,Mainstream,23.400000000000002,7,4,5.8500000000000005,2019-05-19,42,4,23.400000000000002
172053,NEW FAMILIES,Budget,31.6,10,5,6.32,2019-03-01,121,5,31.6
172054,OLDER FAMILIES,Mainstream,43,14,7,6.142857142857143,2019-04-11,80,7,43
172055,OLDER SINGLES/COUPLES,Budget,21.4,8,4,5.35,2019-06-26,4,4,21.4
172056,RETIREES,Budget,22.1,7,4,5.525,2019-06-29,1,4,22.1
172057,OLDER FAMILIES,Mainstream,44.2,14,7,6.314285714285715,2019-04-06,85,7,44.2
172058,OLDER SINGLES/COUPLES,Budget,19.2,6,3,6.3999999999999995,2019-05-30,31,3,19.2
172059,YOUNG SINGLES/COUPLES,Budget,15.5,5,3,5.166666666666667,2019-06-14,16,3,15.5
172060,OLDER FAMILIES,Budget,44.199999999999996,14,7,6.314285714285714,2019-06-30,0,7,44.199999999999996
172061,YOUNG SINGLES/COUPLES,Mainstream,15.8,4,2,7.9,2018-10-27,246,2,15.8
172062,MIDAGE SINGLES/COUPLES,Premium,13.6,4,2,6.8,2019-03-25,97,2,13.6
172063,YOUNG FAMILIES,Mainstream,68.8,22,11,6.254545454545454,2019-05-08,53,11,68.8
172064,YOUNG FAMILIES,Mainstream,47.2,14,7,6.742857142857143,2019-04-05,86,7,47.2
172065,OLDER SINGLES/COUPLES,Premium,9.2,2,1,9.2,2019-05-03,58,1,9.2
172066,YOUNG FAMILIES,Premium,37.4,10,5,7.4799999999999995,2019-06-10,20,5,37.4
172068,MIDAGE SINGLES/COUPLES,Budget,35.8,9,5,7.159999999999999,2019-05-20,41,5,35.8
172069,YOUNG SINGLES/COUPLES,Mainstream,28.7,9,5,5.74,2019-05-17,44,5,28.7
172070,OLDER FAMILIES,Budget,69,18,9,7.666666666666667,2019-06-18,12,9,69
172071,YOUNG SINGLES/COUPLES,Premium,38.2,12,6,6.366666666666667,2019-02-03,147,6,38.2
172072,OLDER SINGLES/COUPLES,Budget,50.2,12,6,8.366666666666667,2018-11-28,214,6,50.2
172073,YOUNG FAMILIES,Mainstream,5.8,2,1,5.8,2018-11-06,236,1,5.8
172074,YOUNG SINGLES/COUPLES,Budget,39.4,14,7,5.628571428571428,2019-05-12,49,7,39.4
172075,OLDER SINGLES/COUPLES,Premium,12.4,4,2,6.2,2018-08-29,305,2,12.4
172076,RETIREES,Mainstream,17.2,6,3,5.733333333333333,2018-12-16,196,3,17.2
172077,OLDER FAMILIES,Budget,16.8,4,2,8.4,2019-01-20,161,2,16.8
172078,YOUNG FAMILIES,Premium,15.4,6,3,5.133333333333334,2019-04-18,73,3,15.4
172079,OLDER FAMILIES,Premium,39.6,14,7,5.6571428571428575,2019-02-01,149,7,39.6
172080,MIDAGE SINGLES/COUPLES,Budget,14.6,4,2,7.3,2018-12-14,198,2,14.6
172081,YOUNG FAMILIES,Budget,2.1,1,1,2.1,2019-05-17,44,1,2.1
172082,YOUNG FAMILIES,Premium,50.2,16,8,6.275,2019-05-13,48,8,50.2
172083,OLDER SINGLES/COUPLES,Mainstream,44.2,12,6,7.366666666666667,2019-02-02,148,6,44.2
172084,RETIREES,Mainstream,26.8,8,4,6.7,2019-06-04,26,4,26.8
172085,YOUNG FAMILIES,Budget,27.2,10,5,5.4399999999999995,2019-06-17,13,5,27.2
172086,OLDER SINGLES/COUPLES,Budget,29.3,7,4,7.325,2019-05-15,46,4,29.3
172087,RETIREES,Premium,39,11,6,6.5,2019-05-17,44,6,39
172088,YOUNG FAMILIES,Budget,45.2,14,7,6.457142857142857,2019-06-14,16,7,45.2
172089,OLDER FAMILIES,Budget,70,18,9,7.777777777777778,2019-06-27,3,9,70
172090,MIDAGE SINGLES/COUPLES,Premium,50.6,16,8,6.325,2019-06-29,1,8,50.6
172091,OLDER FAMILIES,Mainstream,75.10000000000001,25,13,5.776923076923078,2019-06-27,3,13,75.10000000000001
172092,YOUNG FAMILIES,Premium,29.4,10,5,5.88,2019-02-04,146,5,29.4
172093,YOUNG SINGLES/COUPLES,Mainstream,23,6,3,7.666666666666667,2018-10-04,269,3,23
172094,YOUNG FAMILIES,Premium,57.4,16,8,7.175,2019-02-10,140,8,57.4
172095,OLDER SINGLES/COUPLES,Premium,14.2,4,2,7.1,2019-04-14,77,2,14.2
172096,OLDER FAMILIES,Mainstream,46.4,16,8,5.8,2019-04-13,78,8,46.4
172097,YOUNG SINGLES/COUPLES,Budget,29.2,9,5,5.84,2019-06-05,25,5,29.2
172098,YOUNG SINGLES/COUPLES,Premium,35.2,11,6,5.866666666666667,2019-05-20,41,6,35.2
172099,OLDER SINGLES/COUPLES,Budget,40.2,11,5,8.040000000000001,2019-01-31,150,5,40.2
172100,OLDER FAMILIES,Premium,31.799999999999997,10,5,6.359999999999999,2019-05-29,32,5,31.799999999999997
172101,OLDER FAMILIES,Mainstream,69,18,9,7.666666666666667,2019-06-08,22,9,69
172102,OLDER SINGLES/COUPLES,Budget,23.4,6,3,7.8,2019-03-29,93,3,23.4
172103,OLDER FAMILIES,Premium,58,16,8,7.25,2019-04-09,82,8,58
172104,YOUNG SINGLES/COUPLES,Premium,22.2,8,4,5.55,2019-06-16,14,4,22.2
172105,RETIREES,Mainstream,17.4,4,2,8.7,2018-10-12,261,2,17.4
172106,NEW FAMILIES,Mainstream,33.4,8,4,8.35,2019-06-05,25,4,33.4
172107,OLDER FAMILIES,Budget,62,16,8,7.75,2019-06-24,6,8,62
172108,MIDAGE SINGLES/COUPLES,Mainstream,46.8,12,6,7.8,2019-01-18,163,6,46.8
172109,MIDAGE SINGLES/COUPLES,Premium,13.4,4,2,6.7,2019-03-13,109,2,13.4
172110,YOUNG FAMILIES,Budget,50.2,12,6,8.366666666666667,2019-05-28,33,6,50.2
172111,RETIREES,Budget,54.8,16,8,6.85,2019-06-14,16,8,54.8
172112,YOUNG FAMILIES,Premium,56.6,14,7,8.085714285714285,2019-06-12,18,7,56.6
172113,YOUNG SINGLES/COUPLES,Mainstream,27.200000000000003,6,3,9.066666666666668,2019-04-09,82,3,27.200000000000003
172114,RETIREES,Premium,41.5,13,7,5.928571428571429,2019-03-29,93,7,41.5
172115,OLDER FAMILIES,Premium,25.2,8,4,6.3,2018-10-28,245,4,25.2
172116,OLDER FAMILIES,Budget,65.6,17,7,9.37142857142857,2019-05-16,45,7,65.6
172117,OLDER SINGLES/COUPLES,Premium,27.2,8,4,6.8,2019-04-10,81,4,27.2
172118,RETIREES,Budget,37.4,10,5,7.4799999999999995,2019-06-07,23,5,37.4
172119,OLDER FAMILIES,Premium,40.6,12,6,6.766666666666667,2019-06-05,25,6,40.6
172120,OLDER SINGLES/COUPLES,Mainstream,23.8,6,3,7.933333333333334,2019-02-02,148,3,23.8
172121,RETIREES,Premium,28.799999999999997,8,4,7.199999999999999,2019-04-21,70,4,28.799999999999997
172122,YOUNG SINGLES/COUPLES,Mainstream,36.4,10,5,7.279999999999999,2019-06-24,6,5,36.4
172123,NEW FAMILIES,Mainstream,33.6,8,4,8.4,2019-02-17,133,4,33.6
172124,YOUNG FAMILIES,Budget,27.8,8,4,6.95,2019-06-21,9,4,27.8
172125,RETIREES,Mainstream,24.4,6,3,8.133333333333333,2019-06-16,14,3,24.4
172126,YOUNG FAMILIES,Premium,26,6,3,8.666666666666666,2019-02-25,125,3,26
172127,YOUNG FAMILIES,Mainstream,67.4,16,8,8.425,2019-01-22,159,8,67.4
172128,OLDER FAMILIES,Premium,61.6,16,8,7.7,2019-06-24,6,8,61.6
172129,RETIREES,Premium,21.8,8,4,5.45,2019-06-25,5,4,21.8
172130,YOUNG FAMILIES,Premium,43.6,16,8,5.45,2019-06-30,0,8,43.6
172131,NEW FAMILIES,Budget,18.4,4,2,9.2,2019-04-19,72,2,18.4
172132,OLDER SINGLES/COUPLES,Mainstream,26.400000000000002,8,4,6.6000000000000005,2019-04-04,87,4,26.400000000000002
172133,RETIREES,Premium,18.1,7,4,4.525,2019-05-23,38,4,18.1
172134,OLDER SINGLES/COUPLES,Mainstream,32.8,11,6,5.466666666666666,2019-06-04,26,6,32.8
172135,OLDER FAMILIES,Mainstream,40.2,12,6,6.7,2019-06-12,18,6,40.2
172136,YOUNG SINGLES/COUPLES,Mainstream,72,18,9,8,2019-04-05,86,9,72
172137,RETIREES,Premium,30.8,8,4,7.7,2019-05-22,39,4,30.8
172138,YOUNG SINGLES/COUPLES,Mainstream,72.2,16,8,9.025,2019-06-08,22,8,72.2
172139,YOUNG FAMILIES,Budget,45,16,8,5.625,2019-06-14,16,8,45
172140,YOUNG SINGLES/COUPLES,Budget,35.8,8,4,8.95,2019-05-31,30,4,35.8
172141,YOUNG SINGLES/COUPLES,Mainstream,28.4,10,5,5.68,2019-06-22,8,5,28.4
172142,YOUNG FAMILIES,Budget,53.4,18,9,5.933333333333334,2019-06-26,4,9,53.4
172143,OLDER SINGLES/COUPLES,Mainstream,46,14,7,6.571428571428571,2019-04-29,62,7,46
172144,OLDER FAMILIES,Premium,23.6,6,3,7.866666666666667,2019-05-03,58,3,23.6
172145,YOUNG FAMILIES,Budget,53,14,7,7.571428571428571,2019-05-27,34,7,53
172146,YOUNG SINGLES/COUPLES,Budget,37.4,10,5,7.4799999999999995,2019-06-08,22,5,37.4
172147,OLDER FAMILIES,Premium,49.6,14,7,7.085714285714286,2019-06-13,17,7,49.6
172148,MIDAGE SINGLES/COUPLES,Mainstream,24,6,3,8,2019-04-03,88,3,24
172149,OLDER SINGLES/COUPLES,Mainstream,47,12,6,7.833333333333333,2019-06-25,5,6,47
172150,OLDER SINGLES/COUPLES,Premium,18.6,6,3,6.2,2019-06-24,6,3,18.6
172151,YOUNG FAMILIES,Premium,51.800000000000004,14,7,7.4,2019-05-29,32,7,51.800000000000004
172152,YOUNG SINGLES/COUPLES,Budget,6,2,1,6,2018-11-15,227,1,6
172153,OLDER FAMILIES,Budget,63.6,16,8,7.95,2019-06-18,12,8,63.6
172154,OLDER FAMILIES,Mainstream,84.2,22,11,7.654545454545455,2019-05-22,39,11,84.2
172155,OLDER FAMILIES,Budget,71.9,19,10,7.19,2019-06-12,18,10,71.9
172156,YOUNG FAMILIES,Budget,72.4,21,11,6.581818181818182,2019-06-18,12,11,72.4
172157,RETIREES,Budget,37.3,11,6,6.216666666666666,2019-05-23,38,6,37.3
172158,OLDER SINGLES/COUPLES,Mainstream,70.2,20,10,7.0200000000000005,2019-06-26,4,10,70.2
172159,NEW FAMILIES,Mainstream,29.700000000000003,7,4,7.425000000000001,2019-05-19,42,4,29.700000000000003
172160,OLDER SINGLES/COUPLES,Budget,21.4,4,2,10.7,2018-12-06,206,2,21.4
172161,RETIREES,Budget,24.4,8,4,6.1,2019-04-23,68,4,24.4
172162,YOUNG SINGLES/COUPLES,Budget,36.8,14,7,5.257142857142857,2019-06-17,13,7,36.8
172163,OLDER FAMILIES,Mainstream,43.4,14,7,6.2,2019-02-11,139,7,43.4
172164,OLDER SINGLES/COUPLES,Premium,27.3,7,4,6.825,2018-10-19,254,4,27.3
172165,MIDAGE SINGLES/COUPLES,Premium,22.8,6,3,7.6000000000000005,2019-06-30,0,3,22.8
172166,RETIREES,Premium,11.8,2,1,11.8,2018-07-07,358,1,11.8
172167,YOUNG FAMILIES,Budget,85.8,20,10,8.58,2019-06-14,16,10,85.8
172168,OLDER SINGLES/COUPLES,Budget,36.8,10,5,7.359999999999999,2019-05-22,39,5,36.8
172169,YOUNG SINGLES/COUPLES,Mainstream,24.8,6,3,8.266666666666667,2019-03-30,92,3,24.8
172170,YOUNG SINGLES/COUPLES,Mainstream,75.4,20,10,7.540000000000001,2019-06-06,24,10,75.4
172171,YOUNG FAMILIES,Budget,70.2,20,10,7.0200000000000005,2019-06-06,24,10,70.2
172172,YOUNG FAMILIES,Budget,47.4,12,6,7.8999999999999995,2019-02-09,141,6,47.4
172173,OLDER FAMILIES,Premium,51.4,14,7,7.3428571428571425,2019-04-23,68,7,51.4
